,airline_name,journey_date,journey_day,source,destination,departure_time,arrival_time,duration,total_stops,fare
2065,Go First,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,14:30,20:20,5h 50m,1 Stop,"11,377"
2066,Go First,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,12:30,18:40,6h 10m,1 Stop,"11,377"
2067,Go First,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,12:15,18:40,6h 25m,1 Stop,"11,377"
2068,Go First,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,13:30,20:20,6h 50m,1 Stop,"11,377"
2069,Go First,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,14:30,22:00,7h 30m,1 Stop,"11,377"
2070,Go First,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,12:30,20:20,7h 50m,1 Stop,"11,377"
2071,Go First,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,12:15,20:20,8h 05m,1 Stop,"11,377"
2072,Vistara,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,17:35,22:55,5h 20m,1 Stop,"11,508"
2073,Vistara,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,12:25,19:35,7h 10m,1 Stop,"11,508"
2074,Vistara,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,15:45,22:55,7h 10m,1 Stop,"11,508"
2075,Vistara,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,11:55,19:35,7h 40m,1 Stop,"11,508"
2076,Vistara,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,14:40,22:55,8h 15m,1 Stop,"11,508"
2077,Air India,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,21:30,"06:35
+ 1 day",9h 05m,1 Stop,"11,508"
2078,Vistara,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,10:25,19:35,9h 10m,1 Stop,"11,508"
2079,Vistara,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,22:45,"08:05
+ 1 day",9h 20m,1 Stop,"11,508"
2080,Vistara,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,21:55,"08:05
+ 1 day",10h 10m,1 Stop,"11,508"
2081,Vistara,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,12:25,22:55,10h 30m,1 Stop,"11,508"
2082,Vistara,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,08:45,19:35,10h 50m,1 Stop,"11,508"
2083,Vistara,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,11:55,22:55,11h 00m,1 Stop,"11,508"
2084,Air India,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,10:00,21:10,11h 10m,1 Stop,"11,508"
2085,Vistara,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,20:55,"08:05
+ 1 day",11h 10m,1 Stop,"11,508"
2086,Air India,2022-02-5,"Sat, 5 Feb",Mumbai,Pune,19:00,"06:35
+ 1 day",11h 35m,1 Stop,"11,508"
